"No.","Time","Source","Destination","Protocol","Length","Info"
"5803","25.119507993","192.168.1.84","134.224.13.165","UDP","1057","36642  >  8801 Len=1015"
"5804","25.119514312","192.168.1.84","134.224.13.165","UDP","282","48203  >  8801 Len=240"
"5805","25.121182577","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5806","25.121182730","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5807","25.131383533","192.168.1.84","134.224.13.165","UDP","1057","36642  >  8801 Len=1015"
"5808","25.131415551","192.168.1.84","134.224.13.165","UDP","1057","36642  >  8801 Len=1015"
"5809","25.131478532","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5810","25.131478718","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5811","25.139696504","192.168.1.84","134.224.13.165","UDP","1056","36642  >  8801 Len=1014"
"5812","25.139808933","192.168.1.84","134.224.13.165","UDP","282","48203  >  8801 Len=240"
"5813","25.142059302","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5814","25.142059493","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5815","25.142142381","192.168.1.84","134.224.13.165","UDP","1149","36642  >  8801 Len=1107"
"5816","25.142160059","192.168.1.84","134.224.13.165","UDP","1149","36642  >  8801 Len=1107"
"5817","25.151196436","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5818","25.151196589","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5819","25.160851512","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5820","25.160851679","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5821","25.160975381","192.168.1.84","134.224.13.165","UDP","1148","36642  >  8801 Len=1106"
"5822","25.162682773","192.168.1.84","134.224.13.165","UDP","296","48203  >  8801 Len=254"
"5823","25.171597796","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5824","25.171598248","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5825","25.181731719","192.168.1.84","134.224.13.165","UDP","302","48203  >  8801 Len=260"
"5826","25.191982799","192.168.1.84","134.224.13.165","UDP","1022","36642  >  8801 Len=980"
"5827","25.192082819","192.168.1.84","134.224.13.165","UDP","1022","36642  >  8801 Len=980"
"5828","25.201763752","134.224.13.165","192.168.1.84","UDP","1253","8801  >  36642 Len=1211"
"5829","25.201764338","134.224.13.165","192.168.1.84","UDP","1252","8801  >  36642 Len=1210"
"5830","25.202282709","192.168.1.84","134.224.13.165","UDP","1022","36642  >  8801 Len=980"
"5831","25.202451937","192.168.1.84","134.224.13.165","UDP","1021","36642  >  8801 Len=979"
"5832","25.202527863","192.168.1.84","134.224.13.165","UDP","168","36642  >  8801 Len=126"
"5833","25.203056313","192.168.1.84","134.224.13.165","UDP","1021","36642  >  8801 Len=979"
"5834","25.203619988","134.224.13.165","192.168.1.84","UDP","130","8801  >  48203 Len=88"
"5835","25.207353107","192.168.1.84","134.224.13.165","UDP","300","48203  >  8801 Len=258"
"5836","25.212176848","134.224.13.165","192.168.1.84","UDP","1280","8801  >  36642 Len=1238"
"5837","25.212177410","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5838","25.214174905","134.224.13.165","192.168.1.84","UDP","169","8801  >  36642 Len=127"
"5839","25.220550554","192.168.1.84","134.224.13.165","UDP","296","48203  >  8801 Len=254"
"5840","25.222141288","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5841","25.222141459","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5842","25.231987855","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5843","25.231988132","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5844","25.239170435","192.168.1.84","134.224.13.165","UDP","1227","36642  >  8801 Len=1185"
"5845","25.239199233","192.168.1.84","134.224.13.165","UDP","311","48203  >  8801 Len=269"
"5846","25.241814846","134.224.13.165","192.168.1.84","UDP","1237","8801  >  36642 Len=1195"
"5847","25.241815094","134.224.13.165","192.168.1.84","UDP","1236","8801  >  36642 Len=1194"
"5848","25.252030173","192.168.1.84","134.224.13.165","UDP","1227","36642  >  8801 Len=1185"
"5849","25.252057302","192.168.1.84","134.224.13.165","UDP","1226","36642  >  8801 Len=1184"
"5850","25.252066190","192.168.1.84","134.224.13.165","UDP","1190","36642  >  8801 Len=1148"
"5851","25.253309740","134.224.13.165","192.168.1.84","UDP","1236","8801  >  36642 Len=1194"
"5852","25.253310004","134.224.13.165","192.168.1.84","UDP","1236","8801  >  36642 Len=1194"
"5853","25.253421509","192.168.1.84","134.224.13.165","UDP","1190","36642  >  8801 Len=1148"
"5854","25.253445373","192.168.1.84","134.224.13.165","UDP","1189","36642  >  8801 Len=1147"
"5855","25.262609839","192.168.1.84","134.224.13.165","UDP","337","48203  >  8801 Len=295"
"5856","25.272790410","192.168.1.84","134.224.13.165","UDP","1189","36642  >  8801 Len=1147"
