"No.","Time","Source","Destination","Protocol","Length","Info"
"1216","8.861997","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","176","58748  >  54954 Len=114"
"1217","8.868199","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","108","58748  >  54954 Len=46"
"1218","8.870628","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TCP","74","443  >  49363 [ACK] Seq=1997 Ack=582 Win=67584 Len=0"
"1219","8.873586","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","170","54954  >  58748 Len=108"
"1220","8.873736","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1221","8.876927","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TLSv1.3","602","Application Data, Application Data"
"1222","8.876996","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","TCP","74","49363  >  443 [ACK] Seq=582 Ack=2525 Win=261568 Len=0"
"1223","8.881430","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","186","58748  >  54954 Len=124"
"1224","8.892756","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","170","54954  >  58748 Len=108"
"1225","8.893773","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","104","58748  >  54954 Len=42"
