"No.","Time","Source","Destination","Protocol","Length","Info"
"128","1.512922750","10:3f:44:fa:8e:13","Broadcast","ARP","42","Who has 192.168.1.73? Tell 192.168.1.82"
"129","1.524402985","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","191","43148  >  19305 Len=129"
"130","1.538617736","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","944","43148  >  19305 Len=882"
"131","1.538897753","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","944","43148  >  19305 Len=882"
"132","1.543589777","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","189","43148  >  19305 Len=127"
"133","1.561163100","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","120","19305  >  43148 Len=58"
"134","1.562655331","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","194","43148  >  19305 Len=132"
"135","1.584319345","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","183","43148  >  19305 Len=121"
"136","1.586276893","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","487","43148  >  19305 Len=425"
"137","1.604882807","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","187","43148  >  19305 Len=125"
"138","1.612758832","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"139","1.624252520","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","187","43148  >  19305 Len=125"
"140","1.635465144","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","108","43148  >  19305 Len=46"
"141","1.639434825","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","189","43148  >  19305 Len=127"
"142","1.639959525","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","683","43148  >  19305 Len=621"
"143","1.657654878","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","196","43148  >  19305 Len=134"
"144","1.664760772","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"145","1.678149648","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","194","43148  >  19305 Len=132"
"146","1.686747857","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","876","43148  >  19305 Len=814"
"147","1.699898000","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","190","43148  >  19305 Len=128"
"148","1.707087631","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","108","43148  >  19305 Len=46"
"149","1.715512996","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"150","1.718867792","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","191","43148  >  19305 Len=129"
"151","1.738872209","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","186","43148  >  19305 Len=124"
"152","1.755115044","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1183","43148  >  19305 Len=1121"
"153","1.755214240","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1183","43148  >  19305 Len=1121"
"154","1.758099554","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","189","43148  >  19305 Len=127"
"155","1.767779973","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"156","1.781521766","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","184","43148  >  19305 Len=122"
"157","1.802917332","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","183","43148  >  19305 Len=121"
"158","1.819809175","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"159","1.821308833","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","604","43148  >  19305 Len=542"
"160","1.824284236","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","174","43148  >  19305 Len=112"
"161","1.841508404","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","180","43148  >  19305 Len=118"
"162","1.862645079","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","192","43148  >  19305 Len=130"
"163","1.871553840","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"164","1.883302595","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","181","43148  >  19305 Len=119"
"165","1.897089085","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","707","43148  >  19305 Len=645"
"166","1.900743847","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","175","43148  >  19305 Len=113"
"167","1.906093482","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","140","43148  >  19305 Len=78"
"168","1.922785061","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","183","43148  >  19305 Len=121"
"169","1.923512929","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"170","1.946034396","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","765","43148  >  19305 Len=703"
"171","1.946254739","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","190","43148  >  19305 Len=128"
"172","1.963347546","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","186","43148  >  19305 Len=124"
"173","1.976974008","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"174","1.990634709","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","179","43148  >  19305 Len=117"
"175","2.007507976","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","175","43148  >  19305 Len=113"
"176","2.018683497","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1235","43148  >  19305 Len=1173"
"177","2.018775153","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1235","43148  >  19305 Len=1173"
"178","2.020081811","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","172","43148  >  19305 Len=110"
"179","2.028445861","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"180","2.038521193","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","177","43148  >  19305 Len=115"
"181","2.050015982","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","688","43148  >  19305 Len=626"
"182","2.057313095","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","182","43148  >  19305 Len=120"
"183","2.080223518","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"184","2.080874662","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","181","43148  >  19305 Len=119"
"185","2.107698108","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","167","43148  >  19305 Len=105"
"186","2.127920948","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","173","43148  >  19305 Len=111"
"187","2.132509376","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"188","2.144142814","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","173","43148  >  19305 Len=111"
"189","2.156689459","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","767","43148  >  19305 Len=705"
"190","2.166544509","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","171","43148  >  19305 Len=109"
"191","2.184001906","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
